InstitutionalRole	PrimaryDomain	OrgName	OrgType	CountryName	CountryISO	WDSOrg	WDSMembership	WDSOrgLat	WDSOrgLong
Researcher	Nanotechnology	Aalto University School of Science	Academia/Research	Finland	FIN				
Researcher	Evidence Synthesis; Global health ; Public and Community Health 	University of Paris Descartes	Academia/Research	France	FRA				
Researcher	Data Mining	CNR - ISTI - KDD Lab	Academia/Research	Italy	ITA				
Researcher	Requirements Engineering	Leibniz Supercomputing Centre	Academia/Research	Germany	DEU				
Researcher	Land use planning	Universidad Politecnica de Madrid	Academia/Research	Spain	ESP				
Researcher	Sociology	NCHU, Taiwan	Academia/Research	Taiwan	TWN				
Researcher	Digital preservation	The National Archives	Government/Public Services	United Kingdom	GBR				
Researcher	Anthropology	Freie Universität Berlin	Academia/Research	Germany	DEU				
Researcher	climate science	University of Colorado	Academia/Research	United States	USA				
Researcher	Digital Humanities	SoBigData Research Infrastructure	Academia/Research	Italy	ITA				
Researcher	Biomedical science	NIH	Academia/Research	United States	USA				
Researcher	Computer Science	ATHENA Research And Innovation Center	Academia/Research	Greece	GRC				
Researcher	Application of drones, sensors & AI to Earth, archaeology, environment, mining etc	Monash University	Academia/Research	Australia	AUS				
Researcher	DOI	CSIR	Academia/Research	South Africa	ZAF				
Researcher	Chemistry	CNRS	Academia/Research	France	FRA				
Researcher	Astrophysics	CNRS	Academia/Research	France	FRA				
Researcher	Crop Research	ADAS	Academia/Research	United Kingdom	GBR				
Researcher	Information Security	Harare Institute of Technology	Academia/Research	Zimbabwe	ZWE				
Researcher	Computer Science (Big data analytics)	Harare Institute of Technology	Academia/Research	Zimbabwe	ZWE				
Researcher	Strategic Business Development	Coast Institute of Technology	Academia/Research	Kenya	KEN				
Researcher	Signed Language Linguistics	university of New Mexico	Academia/Research	United States	USA				
Researcher	Materials Informatics	CHiMaD, Northwestern University	Academia/Research	United States	USA				
Researcher	Emergency Medicine	Lakeside Medical Center	Academia/Research	United States	USA				
Researcher	Information engineering	BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS	Academia/Research	Hungary	HUN				
Researcher	Bioinformatics	Washington University 	Academia/Research	United States	USA				
Researcher	Astronophysics	Leibniz Institute for Astrophysics Potsdam	Academia/Research	Germany	DEU				
Researcher	Embedded System	Universiti Sains Malaysia	Academia/Research	Malaysia	MYS				
Researcher	Computer Science	Jacobs University	Small and Medium Enterprise	Germany	DEU				
Researcher	Computer Science	Jacobs University	Academia/Research	Germany	DEU				
Researcher	Sportmanagement, Open Access	University of Debrecen	Academia/Research	Hungary	HUN				
Researcher	mathematics, computer science, education	University of Debrecen	Academia/Research	Hungary	HUN				
Researcher	Linguistics	Institute of Linguistics - University of Cologne 	Academia/Research	Germany	DEU				
Researcher	Food safety and quality	Higis International Foundation	Other (please specify) - obligatory	Nigeria	NGA				
Researcher	Information Systems, Data Science, Data Visualization, Business Informatics	University of Debrecen	Academia/Research	Hungary	HUN				
Researcher	Web Science	University of Southampton	Academia/Research	United Kingdom	GBR				
Researcher	Coffee Science	Steady State Coffee	Small and Medium Enterprise	United States	USA				
Researcher	Linguistics, sign language, gesture	Lund University	Academia/Research	Sweden	SWE				
Researcher	Information Science	research artifact design	Small and Medium Enterprise	Canada	CAN				
Researcher	Medical Imaging	IEO	Small and Medium Enterprise	Italy	ITA				
Researcher	Geo-information science	Geological Survey of Canada	Government/Public Services	Canada	CAN				
Researcher	Social Sciences/Law	BEEHAG	Academia/Research	South Africa	ZAF				
Researcher	health	Navilluso Medical Ltd	Academia/Research	New Zealand	NZL				
Researcher	Behavioural Ecology	University College Cork / University of Chester	Academia/Research	United Kingdom	GBR				
Researcher	science	Supporting Research	Academia/Research	United States	USA				
Researcher	Bioinformatics/Cloud Computing	Royal Holloway, University of London	Small and Medium Enterprise	United Kingdom	GBR				
Researcher	Linguistics	Universitas Andalas	Academia/Research	Indonesia	IDN				
Researcher	Computational Geography	University of Leeds	Academia/Research	United Kingdom	GBR				
Researcher	Predictive Analytics 	San Diego Supercomputer Center	Academia/Research	United States	USA				
Researcher	Information Science	Center for Informatics Research in Science and Scholarship	Academia/Research	United States	USA				
Researcher	Bioinformatics, Machine Learning	The Cyprus Institute	Academia/Research	Cyprus	CYP				
Researcher	Theoretical Physics	The Cyprus Institute	Academia/Research	Cyprus	CYP				
Researcher	Computer Science	Data to Insight Center, Indiana University	Academia/Research	United States	USA				
Researcher	Geomatics	University of West Bohemia / Plan4all	Academia/Research	Czech Republic	CZE				
Researcher	Agriculture	Kenya School of Agriculture 	Government/Public Services	Kenya	KEN				
Researcher	Bioinformatics, cheminformatics and computational biology/chemistry	University of Cambridge	Academia/Research	United Kingdom	GBR				
Researcher	Agricuture, Horticulture	Agricultural Research Coporation	Government/Public Services	Sudan	SDN				
Researcher	Statistics	University of Essex	Academia/Research	United Kingdom	GBR				
Researcher	Agriculture	Tanzania Agricultural Research Institute - Uyole 	Government/Public Services	Tanzania	TZA				
Researcher	Bioinformatics / IT	University of Helsinki	Academia/Research	Finland	FIN				
Researcher	Computing	Botswana Institute for Technology Research and Innovation	Academia/Research	Botswana	BWA				
Researcher	Ecology	BLM/USU NAMC	Academia/Research	United States	USA				
Researcher	Project Managing	KIST	Academia/Research	Korea South	KOR				
Researcher	Computer Science	Swinburne University of Technology	Academia/Research	Australia	AUS				
Researcher	Big Data	University of Pretoria	Academia/Research	South Africa	ZAF				
Researcher	Information Science	MIT Lincoln Lab	Academia/Research	United States	USA				
Researcher	Law, Business management and Accounting	Botho University	Academia/Research	Botswana	BWA				
Researcher	Public Administration	Lagos State University	Academia/Research	Nigeria	NGA				
Researcher	Digital Humanities	Aalto University	Academia/Research	Finland	FIN				
Researcher	Computer Science	Sheffield Hallam University	Academia/Research	United Kingdom	GBR				
Researcher	Digital Humanities, Literary, Cultural, Media Studies, research data infrastructure	Göttingen State and University Library 	Academia/Research	Germany	DEU				
Researcher	Computer Science	Friedrich-Schiller-University Jena	Academia/Research	Germany	DEU				
Researcher	data scientist	IRD : French research institut for development	Academia/Research	France	FRA				
Researcher	Environmental microbiology	International Development Research Centre	Policy/Funding Agency	Canada	CAN				
Researcher	Bioinformatics	Boyce Thompson Institute	Academia/Research	United States	USA				
Researcher	Computer Science 	Unidad mixta FISABIO & Prince Felipe Research Cent	Government/Public Services	Spain	ESP				
Researcher	Law	American University Washington College of Law	Academia/Research	United States	USA				
Researcher	Computational Science	San Diego State University	Academia/Research	United States	USA				
Researcher	Economics	Federal Reserve Board	Government/Public Services	United States	USA				
Researcher	Social Science	Afrobarometer/CDD-Ghana	Other (please specify) - obligatory	Ghana	GHA				
Researcher	Cloud computing	DESY IT scientific computing	Academia/Research	Germany	DEU				
Researcher	Finance	Oasis International Consulting	Academia/Research	Kenya	KEN				
Researcher	Medical image processing	University of Turku, Department of Clinical Investigation	Academia/Research	United States	USA				
Researcher	Astronomy/Astrophysics	National Astronomical Observatories of China	Academia/Research	China	CHN				
Researcher	Computer Science	University of São Paulo	Academia/Research	Brazil	BRA				
Researcher	behaviour ecology, databases, ecoinformatics	University of Debrecen	Academia/Research	Hungary	HUN				
Researcher	Environmental Engineering	Universidad de Cantabria	Academia/Research	Spain	ESP				
Researcher	Microbial ecology and evolution	ICM CSIC	Academia/Research	Spain	ESP				
Researcher	Information science	University of São Paulo	Academia/Research	Brazil	BRA				
Researcher	Neuroscience/Metascience	Karolinska Institutet	Academia/Research	Sweden	SWE				
Researcher	Information and Library Science	Lamont-Doherty Earth Observatory of Columbia University	Academia/Research	United States	USA				
Researcher	Plant pathology and protection	CENRADERU-FOFIFA	Academia/Research	Madagascar	MDG				
Researcher	Social Sciences	N/A	Academia/Research	United States	USA				
Researcher	Crop Simulation Models, Agricultural Data Interoperability	University of Florida and AgMIP	Academia/Research	United States	USA				
Researcher	Information Science and Technology Management and Policy 	The SecDev Foundation 	Other (please specify) - obligatory	Canada	CAN				
Researcher	Physical Geography	University of Botswana	Academia/Research	Botswana	BWA				
Researcher	Data Management	Ethiopian Development Research Institute	Academia/Research	Ethiopia	ETH				
Researcher	Agriculture	Agromall	Academia/Research	Zimbabwe	ZWE				
Researcher	Infectious Diseases	Infectious Diseases Data Observatory	Academia/Research	Brazil	BRA				
Researcher	Data Management	KIT-SCC	Academia/Research	Germany	DEU				
Researcher	Agriculture/Agribusiness	Alex Ekwueme Federal University, Ndufu-Alike, Ikwo, Ebonyi State, Nigeria	Academia/Research	Nigeria	NGA				
Researcher	Digital Preservation, Cost Models	SBA Research	Academia/Research	Austria	AUT				
Researcher	Religious Studies	Sapienza University of Rome	Academia/Research	Italy	ITA				
Researcher	computer science	Universidad Católica de Asunción	Academia/Research	Paraguay	PRY				
Researcher	Statistical Machine Learning 	Athena Research Center	Academia/Research	Greece	GRC				
Researcher	Physics	Prospero Knowledge Brokers	Academia/Research	United States	USA				
Researcher	Computer Science, Earth and Space Science Informatics	IIA-CNR	Academia/Research	Italy	ITA				
Researcher	Climate Science/Data Stewardship	Earth System Science Center/NASA MSFC IMPACT, The University of Alabama in Huntsville	Academia/Research	United States	USA				
Researcher	Data Science, Database systems	University of California San Diego	Academia/Research	United States	USA				
Researcher	Pharmacognosy	University of Illinois at Chicago	Academia/Research	United States	USA				
Researcher	Interoperability of geospatial data	National Research Council of Italy - Institute of Atmospheric Pollution	Government/Public Services	Italy	ITA				
Researcher	Crop Science	University of KwaZulu-Natal, School of Agricultural, Earth and Environmental Sciences, South Africa	Academia/Research	South Africa	ZAF				
Researcher	Information Science and Technology	CNR	Academia/Research	Italy	ITA				
Researcher	invernaderos y ambientes controlados 	Centro de investigación agrícola y tecnológica   ciatecno sac	Small and Medium Enterprise	Peru	PER				
Researcher	Geomatics	CNR-IIA	Academia/Research	Italy	ITA				
Researcher	Experiential Context	Child Mind Institute	Academia/Research	United States	USA				
Researcher	NULL	AGH University of Science and Technology	Academia/Research	Poland	POL				
Researcher	Computer Science	Univalle and CIAT	Academia/Research	Colombia	COL				
Researcher	Medical Informatics	Instituto de Biomedicina de Sevilla (IBiS)	Academia/Research	Spain	ESP				
Researcher	NULL	Vrije Universiteit	Other (please specify) - obligatory	Netherlands	NLD				
Researcher	NULL	Dissertation UK	Small and Medium Enterprise	United Kingdom	GBR				
Researcher	NULL	University of Córdoba	Academia/Research	Spain	ESP				
Researcher	NULL	University of Bologna	Academia/Research	Italy	ITA				
Researcher	Statistics	DEPARTMENT OF AGRICULTURAL RESEARCH SERVICES	Government/Public Services	Malawi	MWI				
Researcher	Ruminant expert	Heirs and Heralds Int’l	Small and Medium Enterprise	Nigeria	NGA				
Researcher	Computer Science/eScience	San Diego Supercomputer Center, UCSD	Academia/Research	United States	USA				
Researcher	Atmospheric and Climate Science	Federal University of Technology Akure Nigeria	Academia/Research	Nigeria	NGA				
Researcher	Data management	Forschungszentrum Juelich	Academia/Research	Germany	DEU				
Researcher	Distributed Computing	Helmholtz - KIT	Academia/Research	Germany	DEU				
Researcher	-	KIT	Academia/Research	Germany	DEU				
Researcher	Health and migration	European University Institute	Academia/Research	Italy	ITA				
Researcher	NULL	Centre for Ecology & Hydrology	Academia/Research	United Kingdom	GBR				
Researcher	NULL	Energy@Work	Small and Medium Enterprise	Italy	ITA				
Researcher	Actuarial Science	Moi University	Academia/Research	Kenya	KEN				
Researcher	NULL	Eawag	Academia/Research	Switzerland	CHE				
Researcher	Data Science and Computational science 	Addis Ababa university 	Academia/Research	Ethiopia	ETH				
Researcher	Computational Data Science 	Addis Ababa University	Academia/Research	Ethiopia	ETH				
Researcher	Astronomy	University of the Western Cape	Academia/Research	South Africa	ZAF				
Researcher	Agri food	Spanish National Research Council	Academia/Research	Spain	ESP				
Researcher	NULL	CERN/AWS	Academia/Research	United States	USA				
Researcher	NULL	Austrian Centre for Digital Humanities at the Austrian Academy of Sciences	Academia/Research	Austria	AUT				
Researcher	Public Health	University of Otago	Academia/Research	New Zealand	NZL				
Researcher	public health, epidemiology and bistatistics	UPCH LAB ONE HEALTH UNIT	Academia/Research	Peru	PER				
Researcher	Digital health	Botho University	Academia/Research	Botswana	BWA				
Researcher	NULL	Alvan Ikoku Federal College of Education, Owerri	Academia/Research	Nigeria	NGA				
Researcher	NULL	googgle	Large Enterprise	Armenia	ARM				
Researcher	Bioinformatics	Institute of Microbiology	Academia/Research	China	CHN				
Researcher	Computational chemistry	Institute of Chemical Research of Catalonia (ICIQ)	Academia/Research	Spain	ESP				
Researcher	NULL	National Agriculture Research Organization-Uganda	Academia/Research	Uganda	UGA				
Researcher	Computer Science	Federal Research Center "Computer Science and Control" of Russian Academy of Sciences	Academia/Research	Russian Federation	RUS				
Researcher	NULL	University of Turku	Academia/Research	Finland	FIN				
Researcher	Astrophysics	Jacobs University	Academia/Research	Germany	DEU				
Researcher	Information Technology	Institute of Mathematics and Computer Science, University of Latvia	Academia/Research	Latvia	LVA				
Researcher	NULL	International Development Research Centre	Government/Public Services	Canada	CAN				
Researcher	Artificial Intelligence, Semantic Web, Linked Data	Triply B.V.	Small and Medium Enterprise	Netherlands	NLD				
Researcher	NULL	WARD	Government/Public Services	Azerbaijan	AZE				
Researcher	Bioinformatics	NIAMS, National Institutes of Health	Government/Public Services	United States	USA				
Researcher	Master Data	Noetic 	IT Consultancy/Development	United States	USA				
Researcher	Geo-informatics 	Keio University	Academia/Research	Japan	JPN				
Researcher	Electrical Engineering 	JKUAT	Academia/Research	Kenya	KEN				
Researcher	Graph data mining	Unistra	Academia/Research	France	FRA				
Researcher	Biostatistics	University of Gondar	Academia/Research	Ethiopia	ETH				
Researcher	NULL	UMR125 - CNRS / SGR Paris	Academia/Research	France	FRA				
Researcher	NULL	Land Resource Management and Environmental Sustainability	Small and Medium Enterprise	Tanzania	TZA				
Researcher	NULL	Institute of Environmental Science, Rajshahi University, Bangladesh	Academia/Research	Bangladesh	BGD				
Researcher	digital libraries	University of California at Santa Barbara	Academia/Research	United States	USA				
Researcher	Data, surveys, statistics, gis	IFPRI	Academia/Research	United States	USA				
Researcher	IT law, linguistics	IDS Mannheim	Academia/Research	Germany	DEU				
Researcher	NULL	Northern Territory Govt Office of the Chief Minister	Government/Public Services	Australia	AUS				
Researcher	Data Technologies	KNMI	Government/Public Services	Netherlands	NLD				
Researcher	Internal Medicine / Diabetology	Medical School, University of Athens	Academia/Research	Greece	GRC				
Researcher	Large scale scientific data infrastructure for data integration and sharing, data intensive computing and escience applications 	Computer Network Information Center, Chinese Academy of Sciences	Academia/Research	China	CHN				
Researcher	Knowledge representation, Semantic Web, Linked Data	CNRS	Academia/Research	France	FRA				
Researcher	Parliamentary open data	Hellenic Parliament	Government/Public Services	Greece	GRC				
Researcher	Statistics	CSIRO	Government/Public Services	Australia	AUS				
Researcher	Data harmonization, interoperability and federations	Helmholtz, Alfred Wegener Institute for Polar and Marine Research	Academia/Research	Germany	DEU				
Researcher	History of science and technology ; Digital humanities	Centre F. Viète (EA 1161), Université de Bretagne Occidentale	Academia/Research	France	FRA				
Researcher	Health and Natural Sciences	Elixir-FR / Institut Français de Bioinformatique	Academia/Research	France	FRA				
Researcher	NULL	Web2Learn	Small and Medium Enterprise	Greece	GRC				
Researcher	NULL	University of Helsinki	Academia/Research	Finland	FIN				
Researcher	Parallel computing, Dew-Fog-Cloud services	Ruđer Bošković Institute	Academia/Research	Croatia	HRV				
Researcher	Parallel computing, Dew-Fog-Cloud services	Ruđer Bošković Institute	Academia/Research	Croatia	HRV				
Researcher	Immunology	Fiocruz	Government/Public Services	Brazil	BRA				
Researcher	NULL	Escola Superior de Saúde Norte da Cruz Vermelha Portuguesa	Academia/Research	Portugal	PRT				
Researcher	Crop Genetic Resources, Information systems, Metadata, Ontologies	Bioversity International	Academia/Research	France	FRA				
Researcher	NULL	Ulm University	Academia/Research	Germany	DEU				
Researcher	Agricultural Sciences / Viticulture and Enology/Horticulture,	Dilla University	Academia/Research	Ethiopia	ETH				
Researcher	NULL	University of Jena	Academia/Research	Germany	DEU				
Researcher	Online education and technical communication	University of Limerick	Academia/Research	Ireland {Republic}	IRL				
Researcher	Artificial Intelligence	Sao Paulo State University	Academia/Research	Brazil	BRA				
Researcher	NULL	Météo-France	Academia/Research	France	FRA				
Researcher	Educational Technology	CTI&P	Academia/Research	Greece	GRC				
Researcher	Environment Protection	Romanian Cluster PROECO-CBRNE	Academia/Research	Romania	ROU				
Researcher	NULL	CNR	Academia/Research	Italy	ITA				
Researcher	Linguistics	Institute for Ethnic Studies	Academia/Research	Slovenia	SVN				
Researcher	ecology	AgroParisTech	Government/Public Services	France	FRA				
Researcher	Soil Science	Krishi Vigyan Kendra, Banavasi	Government/Public Services	India	IND				
Researcher	Research Data Management	L3S	Academia/Research	Germany	DEU				
Researcher	0	University of Sargodha	Academia/Research	Pakistan	PAK				
Researcher	NULL	IFSTTAR	Government/Public Services	France	FRA				
Researcher	NULL	University of Basel, Basel School of History 	Academia/Research	Switzerland	CHE				
Researcher	Seismology, IT, data policies	Istituto Nazionale di Geofisica e Vulcanologia (INGV)	Academia/Research	Italy	ITA				
Researcher	Computer Science	Corporation for National Research Initiatives	Academia/Research	United States	USA				
Researcher	Applied Mathematics	Universiti Sains Malaysia	Academia/Research	Malaysia	MYS				
Researcher	NULL	University of Otago	Academia/Research	New Zealand	NZL				
Researcher	NULL	CSIC - Spanish National Research Council	Academia/Research	Spain	ESP				
Researcher	NULL	University of Queensland	Academia/Research	Australia	AUS				
Researcher	NULL	Fundación Pública Andaluza para la Gestión de la Investigación en Salud de Sevilla	Academia/Research	Spain	ESP				
Researcher	ingenieria quimica	universidad popular del cesar	Academia/Research	Colombia	COL				
Researcher	Tides	INAHINA	Government/Public Services	Mozambique	MOZ				
Researcher	Fisheries science	Kenya Marine and Fisheries Research Institute	Academia/Research	Kenya	KEN				
Researcher	Industrial Ecology	Leiden University CML	Academia/Research	Netherlands	NLD				
Researcher	Image and signal processing, machine vision	Technical University of Crete	Academia/Research	Greece	GRC				
Researcher	NULL	Head Office of the German Council for Scientific Information Infrastructures	Government/Public Services	Germany	DEU				
Researcher	Atmosphere Science	National Science and Technology Center for Disaster Reduction	Government/Public Services	Taiwan	TWN				
Researcher	Epidemiology 	University of New South Wales	Academia/Research	Australia	AUS				
Researcher	NULL	Center For Scientific Documentation and Information, Indonesia Institute of Science	Government/Public Services	Indonesia	IDN				
Researcher	NULL	University of Turku	Academia/Research	Finland	FIN				
Researcher	Social Science /  Information Science	Brazilian Institute for Information in Science and Technology	Government/Public Services	Brazil	BRA				
Researcher	Health Informatics	Andalusian Health Service	Government/Public Services	Spain	ESP				
Researcher	Atmospheric Composition	Barcelona Supercomputing Center	Government/Public Services	Spain	ESP				
Researcher	NULL	Kaunas University of Technology	Academia/Research	Lithuania	LTU				
Researcher	Hydrology	Pacific Northwest National Laboratory	Academia/Research	United States	USA				
Researcher	NULL	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research	Academia/Research	Germany	DEU				
Researcher	NULL	Lawrence Berkeley National Laboratory	Government/Public Services	United States	USA				
Researcher	soil and water Engineering	Federal college of Agriculture Akure Ondo State Nigeria	Academia/Research	Nigeria	NGA				
Researcher	Archives and Records Management	Bursa Uludag University	Academia/Research	Turkey	TUR				
Researcher	NULL	Plant and Food Research	Government/Public Services	New Zealand	NZL				
Researcher	Business ad strategy Management , Project Management, International  Politics	Indipendent Researcher  - Business management and project management Consultant as Self Employed	Other (please specify) - obligatory	United Kingdom	GBR				
Researcher	Business ad strategy Management , Project Management, International  Politics	Indipendent Researcher  - Business management and project management Consultant as Self Employed	Other (please specify) - obligatory	United Kingdom	GBR				
Researcher	Energy economics	Utrecht University	Academia/Research	Netherlands	NLD				
Researcher	NULL	Meise Botanic Garden	Academia/Research	Belgium	BEL				
Researcher	NULL	Tilburg University	Academia/Research	Netherlands	NLD				
Researcher	wind energy	Technical University of Denmark, DTU Wind Energy	Academia/Research	Denmark	DNK				
Researcher	Computer Science, Library and Information Science	Bielefeld University	Academia/Research	Germany	DEU				
Researcher	Digital humanities	Berlin 	Academia/Research	Germany	DEU				
Researcher	Atmospheric Science	North Carolina State University Cooperative Institute for Climate and Satellites	Academia/Research	United States	USA				
Researcher	NULL	Tecnológico de Monterrey	Academia/Research	Mexico	MEX				
Researcher	NULL	Faculty of Engineering of the University of Porto / INESC TEC	Academia/Research	Portugal	PRT				
Researcher	Plant ecology	Instituto de Pesquisas Jardim Botânico do Rio de Janeiro	Academia/Research	Brazil	BRA				
Researcher	Research Intelligence, Open Science, Responsible Research and Innovation	Centre for Science and Technology Studies, Leiden University	Academia/Research	Netherlands	NLD				
Researcher	NULL	University of Essex	Academia/Research	United Kingdom	GBR				
Researcher	Social Science/Information Systems	PACKS Africa	Other (please specify) - obligatory	Ghana	GHA				
Researcher	computational materials modelling, interoperability, data spaces, ontology, fluid dynamics, 	Faunhofer IWM	Academia/Research	Germany	DEU				
Researcher	Demography, Population health and development, Biostatistics, Epidemiology, Vaccine safety, Public health and nutrition, Maternal and child health, nutrition, STI & HIV/AIDS, Qualitative and quantitative research methods and its analysis	The INCLEN Trust International	Academia/Research	India	IND				
Researcher	Plant Synthetic Biology	University of Cambridge	Academia/Research	United Kingdom	GBR				
Researcher	NULL	University of Wisconsin--Madison	Academia/Research	United States	USA				
Researcher	NULL	Universität Siegen	Academia/Research	Germany	DEU				
Researcher	Semiconductor simulations	University of Santiago de Compostela	Academia/Research	Spain	ESP				
Researcher	wind energy, data analysis	Lucerne University of Applied Sciences and Arts	Academia/Research	Switzerland	CHE				
Researcher	Applied statistics	Universidad EIA	Academia/Research	Colombia	COL				
Researcher	Computer Science	Instituto Brasileiro de Informação em Ciência e Tecnologia (IBICT)	Government/Public Services	Brazil	BRA				
Researcher	Biomedical IT	Luxembourg Centre for Systems Biomedicine	Academia/Research	Luxembourg	LUX				
Researcher	NULL	National Institute of Information and Communications Technology	Academia/Research	Japan	JPN				
Researcher	Agricultural IoT	Knowmatics	IT Consultancy/Development	United Kingdom	GBR				
Researcher	Climate change communication	Bowen University Iwo	Academia/Research	Nigeria	NGA				
Researcher	Information Science	Fiocruz	Government/Public Services	Brazil	BRA				
Researcher	educational technology	Sevilla University	Academia/Research	Spain	ESP				
Researcher	NULL	University of Groningen	Academia/Research	Netherlands	NLD				
Researcher	NULL	DIW Berlin/SOEP	Academia/Research	Germany	DEU				
Researcher	NULL	Humboldt-Universität zu Berlin	Academia/Research	Germany	DEU				
Researcher	NULL	Academy of Sciences and Literature | Mainz	Academia/Research	Germany	DEU				
Researcher	Library and Information Science	National Institute of Informatics	Academia/Research	Japan	JPN				
Researcher	NULL	Drexel University	Academia/Research	United States	USA				
Researcher	Language technologies	Jožef Stefan Institute	Academia/Research	Slovenia	SVN				
Researcher	Energy System Modelling	Western Norway University of Applied Sciences	Academia/Research	Norway	NOR				
Researcher	NULL	Scientific Federation	Academia/Research	India	IND				
Researcher	Cognitive Psychology	Pace University	Academia/Research	United States	USA				
Researcher	NULL	LEADER VALVES LTD, JAL, PUNJAB,INDIA	Large Enterprise	India	IND				
Researcher	NULL	RWTH Aachen University	Academia/Research	Germany	DEU				
Researcher	NULL	University of New South Wales	Academia/Research	Australia	AUS				
Researcher	Fluid systems, Experiments, Research Data Management	Chair of Fluid Systems, Technische Universität Darmstadt	Academia/Research	Germany	DEU				
Researcher	NULL	University of Sydney	Academia/Research	Australia	AUS				
Researcher	NULL	Kiel University	Academia/Research	Germany	DEU				
Researcher	NULL	Kiel University	Academia/Research	Germany	DEU				
Researcher	NULL	Chinese Academy of Sciences	Academia/Research	China	CHN				
Researcher	Human Genetics	Brain and Spine Institute	Academia/Research	France	FRA				
Researcher	Information Science	University of Illinois-Urbana Champaign	Academia/Research	United States	USA				
Researcher	Marine Ecology, Water quality (macro and micro nutrients, phytoplankton), Pollution, HABs events 	Dokuz Eylül University, Institute of Marine Science and Technology	Academia/Research	Turkey	TUR				
Researcher	NULL	Oeko-Institut	Academia/Research	Germany	DEU				
Researcher	NULL	National Physical Laboratory	Government/Public Services	United Kingdom	GBR				
Researcher	Organizational Management	Georgia State University	Academia/Research	United States	USA				
Researcher	Cheminformatics and Bioinformatics	Friedrich Schiller University	Academia/Research	Germany	DEU				
Researcher	Development of natural products as prescription drugs	Nutrasource	Small and Medium Enterprise	Canada	CAN				
Researcher	Data Science	National Institute of Standards and Technology	Government/Public Services	United States	USA				
Researcher	Biophysics	Florida State University	Academia/Research	United States	USA				
Researcher	NULL	National Institute for Materials Science	Academia/Research	Japan	JPN				
Researcher	NULL	ires piemonte	Academia/Research	Italy	ITA				
Researcher	NULL	Vladivostok State University of Economics and Service	Other (please specify) - obligatory	Russian Federation	RUS				
Researcher	NULL	Social Science Archive	Other (please specify) - obligatory	Slovenia	SVN				
Researcher	Data-driven design of healthcare services 	IT-University of Copenhagen	Academia/Research	Denmark	DNK				
Researcher	NULL	Social Weather Stations	Academia/Research	Philippines	PHL				
Researcher	Physical Chemical modeling and database management	Blurock Consulting AB	Small and Medium Enterprise	Sweden	SWE				
Researcher	NULL	Faculty oh Pharmacy Iniversity of Porto	Academia/Research	Portugal	PRT				
Researcher	manufacturing systems integration	National Institute of Standards and Technology	Government/Public Services	United States	USA				
Researcher	NULL	University of West Attica	Academia/Research	Greece	GRC				
Researcher	NULL	ONERA	Academia/Research	France	FRA				
Researcher	Compuational Linguistics	University of Western Sydney	Academia/Research	Australia	AUS				
Researcher	NULL	The University of Tokyo	Academia/Research	Japan	JPN				
Researcher	EBM	University of Split School of Medicine	Academia/Research	Croatia	HRV				
Researcher	NULL	MTA SZTAKI	Academia/Research	Hungary	HUN				
Researcher	NULL	ONERA The French Aerospace Lab	Large Enterprise	France	FRA				
Researcher	NULL	Hungarian Academy of Sciences Institute for Computer Science and Control	Academia/Research	Hungary	HUN				
Researcher	Machine Learning	SZTAKI	Academia/Research	Hungary	HUN				
Researcher	NULL	Hungarian Academy of Sciences	Academia/Research	Hungary	HUN				
Researcher	Information Studies	Pennsylvania State University	Academia/Research	United States	USA				
Researcher	NULL	Unemployed	Academia/Research	South Africa	ZAF				
Researcher	Big Data	KIT ( Karlsruhe Institute of Technology)	Academia/Research	Germany	DEU				
Researcher	NULL	BAM	Academia/Research	Germany	DEU				
Researcher	NULL	Library of Congress	Government/Public Services	United States	USA				
Researcher	NULL	University of Bergen	Academia/Research	Norway	NOR				
Researcher	Epidemiology, Health Economics, Statistics	Janssen Latin America	Large Enterprise	Argentina	ARG				
Researcher	Linguistics	Université catholique de Louvain - FNRS	Academia/Research	Belgium	BEL				
Researcher	NULL	CMCC Foundation	Academia/Research	Italy	ITA				
Researcher	Behaviour, animal welfare, cognition, emotions	University of Teramo	Academia/Research	Italy	ITA				
Researcher	NULL	National Institute of Informatics	Academia/Research	Japan	JPN				
Researcher	conception des systeme de traitement des eaux usee et frabrication des sacs ecologiques 	yaskanmiss	Small and Medium Enterprise	Cameroon	CMR				
Researcher	NULL	Oxford University	Academia/Research	United Kingdom	GBR				
Researcher	Coastal engineering	Deltares	Academia/Research	Netherlands	NLD				
Researcher	Knowledge Organization	Drexel University	Academia/Research	United States	USA				
Researcher	Applied social science research, higher education sector	Ithaka S+R	Other (please specify) - obligatory	United States	USA				
Researcher	Museums Studies	Sistemas do Futuro	Small and Medium Enterprise	Portugal	PRT				
Researcher	Museums Studies	Sistemas do Futuro	Small and Medium Enterprise	Portugal	PRT				
Researcher	Infomation Techology	UFRJ	Academia/Research	Brazil	BRA				
Researcher	Bacteria	University of Chittagong	Academia/Research	Bangladesh	BGD				
Researcher	NMR Spectroscopy	Centre National de la Recherche Scientifique	Academia/Research	France	FRA				
Researcher	NULL	University of Vienna	Academia/Research	Austria	AUT				
Researcher	Software Engineering, Data Management	Drexel University	Academia/Research	United States	USA				
Researcher	geomatics	University of West Bohemia	Academia/Research	Czech Republic	CZE				
